trial_type,trial_index,trial_number,time_elapsed,random_id,condition,participant_id,age,gender_id,mus_exp,inst_exp,years_exp,mus_listening,rt,stimulus,response,correct_response,practice,correct,congruent,sound_type,audio,file_name,participant_is_group_member
image-keyboard-response,672,111,604120,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,380,stimuli/pictures/motor_harley_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,678,112,607820,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,379,stimuli/pictures/motor_dirt_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,684,113,611721,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,427,stimuli/pictures/motor_harley_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,690,114,615431,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,357,stimuli/pictures/cough_man_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,696,115,619226,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,576,stimuli/pictures/drop_multi_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,702,116,623152,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,640,stimuli/pictures/hiccup_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,708,117,627060,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,451,stimuli/pictures/dog_rott_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,714,118,630838,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,459,stimuli/pictures/motor_dirt_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,720,119,634554,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,390,stimuli/pictures/cough_man_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,726,120,638228,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,391,stimuli/pictures/drop_multi_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,732,121,641866,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,378,stimuli/pictures/cough_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,738,122,645505,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,400,stimuli/pictures/cough_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,744,123,649496,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,546,stimuli/pictures/motor_harley_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,750,124,653260,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,519,stimuli/pictures/dog_york_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,757,125,722739,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,1259,stimuli/pictures/hiccup_wom_1.jpg,0,1,NA,FALSE,no,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,763,126,726720,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,705,stimuli/pictures/hiccup_man_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,769,127,730530,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,537,stimuli/pictures/drop_single_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,775,128,734310,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,431,stimuli/pictures/cough_wom_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,781,129,738001,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,429,stimuli/pictures/cough_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,787,130,741841,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,442,stimuli/pictures/cough_man_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,793,131,745698,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,362,stimuli/pictures/motor_dirt_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/motor_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,799,132,749587,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,409,stimuli/pictures/motor_harley_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,805,133,753380,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,485,stimuli/pictures/motor_harley_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,811,134,757324,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,737,stimuli/pictures/hiccup_man_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,817,135,760945,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,435,stimuli/pictures/cough_man_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,823,136,764606,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,427,stimuli/pictures/drop_single_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,829,137,768285,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,307,stimuli/pictures/dog_rott_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,835,138,772011,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,300,stimuli/pictures/drop_multi_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,841,139,775821,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,419,stimuli/pictures/hiccup_wom_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,847,140,779528,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,445,stimuli/pictures/cough_wom_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,853,141,783169,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,389,stimuli/pictures/drop_multi_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,859,142,787572,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,910,stimuli/pictures/drop_multi_1.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,865,143,791810,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,643,stimuli/pictures/drop_single_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,871,144,795731,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,627,stimuli/pictures/dog_york_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,878,145,805683,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,439,stimuli/pictures/dog_york_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,884,146,809496,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,318,stimuli/pictures/motor_harley_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/motor_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,890,147,813189,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,410,stimuli/pictures/dog_rott_1.jpg,0,1,NA,FALSE,yes,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,896,148,816586,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,296,stimuli/pictures/dog_york_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,902,149,820387,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,387,stimuli/pictures/hiccup_man_2.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/cough_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,908,150,824086,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,436,stimuli/pictures/cough_man_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,914,151,828041,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,642,stimuli/pictures/motor_harley_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,920,152,832227,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,864,stimuli/pictures/hiccup_man_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,926,153,835870,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,400,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,932,154,839778,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,484,stimuli/pictures/motor_harley_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,938,155,843484,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,447,stimuli/pictures/motor_dirt_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,944,156,847098,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,359,stimuli/pictures/drop_multi_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/drop_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,950,157,850830,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,345,stimuli/pictures/dog_rott_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,956,158,854737,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,550,stimuli/pictures/dog_york_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,962,159,859094,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,515,stimuli/pictures/motor_dirt_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,968,160,862892,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,371,stimuli/pictures/motor_harley_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,974,161,866939,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,730,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,980,162,870667,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,404,stimuli/pictures/hiccup_wom_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,986,163,874890,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,782,stimuli/pictures/hiccup_wom_2.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/cough_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,992,164,878560,p5zqt6lrnns,ono,squirrel,21,female,yes,yes,6,1,574,stimuli/pictures/hiccup_wom_1.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/cough_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p5zqt6lrnns_1772140476715.csv,FALSE
image-keyboard-response,8,1,152490,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1565,stimuli/pictures/guitar_acoustic_1.jpg,1,1,TRUE,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,13,2,155690,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,580,stimuli/pictures/guitar_acoustic_2.jpg,1,1,TRUE,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,18,3,159649,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1346,stimuli/pictures/guitar_electric_1.jpg,0,0,TRUE,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,23,4,163081,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,820,stimuli/pictures/guitar_acoustic_1.jpg,0,1,TRUE,FALSE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,31,5,185345,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1128,stimuli/pictures/dog_york_1.jpg,0,1,NA,FALSE,no,sound,stimuli/sounds/dog_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,37,6,193608,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,966,stimuli/pictures/hiccup_wom_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,43,7,200314,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,637,stimuli/pictures/hiccup_wom_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,49,8,205253,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,514,stimuli/pictures/dog_york_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,55,9,209967,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,723,stimuli/pictures/motor_dirt_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,61,10,214932,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,725,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,67,11,220854,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,493,stimuli/pictures/drop_single_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,73,12,225147,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,548,stimuli/pictures/cough_wom_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,79,13,229249,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,616,stimuli/pictures/cough_man_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,85,14,233371,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,477,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,91,15,237961,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,516,stimuli/pictures/motor_harley_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,97,16,242208,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,659,stimuli/pictures/cough_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,103,17,246180,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,475,stimuli/pictures/motor_dirt_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,109,18,250257,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,500,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,115,19,254184,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,498,stimuli/pictures/cough_wom_2.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,121,20,257982,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,460,stimuli/pictures/cough_wom_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,127,21,262947,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,699,stimuli/pictures/cough_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,133,22,267177,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,558,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,139,23,271436,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,556,stimuli/pictures/drop_single_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,145,24,275510,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,497,stimuli/pictures/cough_wom_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/cough_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
